2018-02-02 09:09:31 status unpacked php7.2-cli:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:31 status half-configured php7.2-cli:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 status installed php7.2-cli:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 configure php7.2-dev:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:09:58 status unpacked php7.2-dev:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 status half-configured php7.2-dev:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 status installed php7.2-dev:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 configure php7.2-mbstring:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:09:58 status unpacked php7.2-mbstring:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:58 status half-configured php7.2-mbstring:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 status installed php7.2-mbstring:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 configure php7.2-curl:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:09:59 status unpacked php7.2-curl:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 status half-configured php7.2-curl:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 status installed php7.2-curl:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 configure php7.2-zip:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:09:59 status unpacked php7.2-zip:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:09:59 status half-configured php7.2-zip:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status installed php7.2-zip:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 configure php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status unpacked php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:00 status half-configured php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status installed php7.2-fpm:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 configure libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:10:02 status unpacked libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status unpacked libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status unpacked libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status half-configured libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status installed libapache2-mod-php7.2:amd64 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 configure php7.2:all 7.2.2-1+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-02 09:10:02 status unpacked php7.2:all 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status half-configured php7.2:all 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:02 status installed php7.2:all 7.2.2-1+ubuntu16.04.1+deb.sury.org+1
2018-02-02 09:10:03 startup packages configure
2018-02-03 09:31:50 startup archives unpack
2018-02-03 09:31:51 upgrade freerdp-nightly:amd64 2.0.0+0~20180123024827.475~1.gbpbdcb1a 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 status half-configured freerdp-nightly:amd64 2.0.0+0~20180123024827.475~1.gbpbdcb1a
2018-02-03 09:31:51 status unpacked freerdp-nightly:amd64 2.0.0+0~20180123024827.475~1.gbpbdcb1a
2018-02-03 09:31:51 status half-installed freerdp-nightly:amd64 2.0.0+0~20180123024827.475~1.gbpbdcb1a
2018-02-03 09:31:51 status half-installed freerdp-nightly:amd64 2.0.0+0~20180123024827.475~1.gbpbdcb1a
2018-02-03 09:31:51 status unpacked freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 status unpacked freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-02-03 09:31:51 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 status installed libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 startup packages configure
2018-02-03 09:31:51 configure freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5 <none>
2018-02-03 09:31:51 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 status unpacked freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 status half-configured freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 status installed freerdp-nightly:amd64 2.0.0+0~20180202024828.481~1.gbpa90be5
2018-02-03 09:31:51 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-02-03 09:31:51 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 status installed libc-bin:amd64 2.23-0ubuntu10
2018-02-03 09:31:51 startup packages configure
2018-02-05 21:00:43 startup archives unpack
2018-02-05 21:00:43 upgrade php-common:all 1:59+ubuntu16.04.1+deb.sury.org+1 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:43 status half-configured php-common:all 1:59+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:43 status unpacked php-common:all 1:59+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:43 status half-installed php-common:all 1:59+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:43 status half-installed php-common:all 1:59+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 status unpacked php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 status unpacked php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 startup packages configure
2018-02-05 21:00:44 configure php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1 <none>
2018-02-05 21:00:44 status unpacked php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 status unpacked php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 status half-configured php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 status installed php-common:all 1:60+ubuntu16.04.1+deb.sury.org+1
2018-02-05 21:00:44 startup packages configure
2018-02-06 16:02:20 startup archives unpack
2018-02-06 16:02:21 upgrade systemd-sysv:amd64 229-4ubuntu17 229-4ubuntu21.1
2018-02-06 16:02:21 status half-configured systemd-sysv:amd64 229-4ubuntu17
2018-02-06 16:02:21 status unpacked systemd-sysv:amd64 229-4ubuntu17
2018-02-06 16:02:21 status half-installed systemd-sysv:amd64 229-4ubuntu17
2018-02-06 16:02:21 status triggers-pending man-db:amd64 2.7.5-1
2018-02-06 16:02:21 status half-installed systemd-sysv:amd64 229-4ubuntu17
2018-02-06 16:02:21 status unpacked systemd-sysv:amd64 229-4ubuntu21.1
2018-02-06 16:02:21 status unpacked systemd-sysv:amd64 229-4ubuntu21.1
2018-02-06 16:02:21 trigproc man-db:amd64 2.7.5-1 <none>
2018-02-06 16:02:21 status half-configured man-db:amd64 2.7.5-1
2018-02-06 16:02:22 status installed man-db:amd64 2.7.5-1
2018-02-06 16:02:22 startup packages configure
2018-02-06 16:02:22 configure systemd-sysv:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:22 status unpacked systemd-sysv:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 status half-configured systemd-sysv:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 status installed systemd-sysv:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 startup archives unpack
2018-02-06 16:02:22 upgrade libpam-systemd:amd64 229-4ubuntu17 229-4ubuntu21.1
2018-02-06 16:02:22 status half-configured libpam-systemd:amd64 229-4ubuntu17
2018-02-06 16:02:22 status unpacked libpam-systemd:amd64 229-4ubuntu17
2018-02-06 16:02:22 status half-installed libpam-systemd:amd64 229-4ubuntu17
2018-02-06 16:02:22 status triggers-pending man-db:amd64 2.7.5-1
2018-02-06 16:02:22 status half-installed libpam-systemd:amd64 229-4ubuntu17
2018-02-06 16:02:22 status unpacked libpam-systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 status unpacked libpam-systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 upgrade libsystemd0:amd64 229-4ubuntu17 229-4ubuntu21.1
2018-02-06 16:02:22 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:22 status half-configured libsystemd0:amd64 229-4ubuntu17
2018-02-06 16:02:22 status unpacked libsystemd0:amd64 229-4ubuntu17
2018-02-06 16:02:22 status half-installed libsystemd0:amd64 229-4ubuntu17
2018-02-06 16:02:22 status half-installed libsystemd0:amd64 229-4ubuntu17
2018-02-06 16:02:22 status unpacked libsystemd0:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 status unpacked libsystemd0:amd64 229-4ubuntu21.1
2018-02-06 16:02:22 trigproc man-db:amd64 2.7.5-1 <none>
2018-02-06 16:02:22 status half-configured man-db:amd64 2.7.5-1
2018-02-06 16:02:22 status installed man-db:amd64 2.7.5-1
2018-02-06 16:02:22 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-02-06 16:02:22 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:23 status installed libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:23 startup packages configure
2018-02-06 16:02:23 configure libsystemd0:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:23 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:23 status unpacked libsystemd0:amd64 229-4ubuntu21.1
2018-02-06 16:02:23 status half-configured libsystemd0:amd64 229-4ubuntu21.1
2018-02-06 16:02:23 status installed libsystemd0:amd64 229-4ubuntu21.1
2018-02-06 16:02:23 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-02-06 16:02:23 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:23 status installed libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:23 startup archives unpack
2018-02-06 16:02:23 upgrade systemd:amd64 229-4ubuntu17 229-4ubuntu21.1
2018-02-06 16:02:23 status half-configured systemd:amd64 229-4ubuntu17
2018-02-06 16:02:23 status unpacked systemd:amd64 229-4ubuntu17
2018-02-06 16:02:23 status half-installed systemd:amd64 229-4ubuntu17
2018-02-06 16:02:23 status triggers-pending dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:23 status triggers-pending ureadahead:amd64 0.100.0-19
2018-02-06 16:02:23 status triggers-pending dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:23 status triggers-pending man-db:amd64 2.7.5-1
2018-02-06 16:02:24 status half-installed systemd:amd64 229-4ubuntu17
2018-02-06 16:02:24 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:24 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:24 trigproc dbus:amd64 1.10.6-1ubuntu3.3 <none>
2018-02-06 16:02:24 status half-configured dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:24 status installed dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:24 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-02-06 16:02:24 status half-configured ureadahead:amd64 0.100.0-19
2018-02-06 16:02:24 status installed ureadahead:amd64 0.100.0-19
2018-02-06 16:02:24 trigproc man-db:amd64 2.7.5-1 <none>
2018-02-06 16:02:24 status half-configured man-db:amd64 2.7.5-1
2018-02-06 16:02:24 status installed man-db:amd64 2.7.5-1
2018-02-06 16:02:25 startup packages configure
2018-02-06 16:02:25 configure systemd:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status unpacked systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status half-configured systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 status installed systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:25 startup archives unpack
2018-02-06 16:02:26 upgrade udev:amd64 229-4ubuntu21 229-4ubuntu21.1
2018-02-06 16:02:26 status half-configured udev:amd64 229-4ubuntu21
2018-02-06 16:02:26 status unpacked udev:amd64 229-4ubuntu21
2018-02-06 16:02:26 status half-installed udev:amd64 229-4ubuntu21
2018-02-06 16:02:26 status triggers-pending systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:26 status triggers-pending ureadahead:amd64 0.100.0-19
2018-02-06 16:02:26 status triggers-pending ureadahead:amd64 0.100.0-19
2018-02-06 16:02:26 status triggers-pending man-db:amd64 2.7.5-1
2018-02-06 16:02:26 status half-installed udev:amd64 229-4ubuntu21
2018-02-06 16:02:26 status unpacked udev:amd64 229-4ubuntu21.1
2018-02-06 16:02:26 status unpacked udev:amd64 229-4ubuntu21.1
2018-02-06 16:02:26 upgrade libudev1:amd64 229-4ubuntu21 229-4ubuntu21.1
2018-02-06 16:02:26 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:26 status half-configured libudev1:amd64 229-4ubuntu21
2018-02-06 16:02:26 status unpacked libudev1:amd64 229-4ubuntu21
2018-02-06 16:02:26 status half-configured libudev1:i386 229-4ubuntu21
2018-02-06 16:02:26 status half-installed libudev1:amd64 229-4ubuntu21
2018-02-06 16:02:26 status half-installed libudev1:amd64 229-4ubuntu21
2018-02-06 16:02:26 status unpacked libudev1:amd64 229-4ubuntu21.1
2018-02-06 16:02:26 status unpacked libudev1:amd64 229-4ubuntu21.1
2018-02-06 16:02:26 upgrade libudev1:i386 229-4ubuntu21 229-4ubuntu21.1
2018-02-06 16:02:26 status half-configured libudev1:i386 229-4ubuntu21
2018-02-06 16:02:26 status unpacked libudev1:i386 229-4ubuntu21
2018-02-06 16:02:26 status half-installed libudev1:i386 229-4ubuntu21
2018-02-06 16:02:26 status half-installed libudev1:i386 229-4ubuntu21
2018-02-06 16:02:26 status unpacked libudev1:i386 229-4ubuntu21.1
2018-02-06 16:02:26 status unpacked libudev1:i386 229-4ubuntu21.1
2018-02-06 16:02:26 upgrade adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1 1:20180109.1-0ubuntu0.16.04.1
2018-02-06 16:02:26 status half-configured adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:26 status unpacked adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:26 status half-installed adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 status triggers-pending mintsystem:all 8.3.2
2018-02-06 16:02:27 status half-installed adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 status triggers-pending hicolor-icon-theme:all 0.15-0ubuntu1
2018-02-06 16:02:27 status half-installed adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 status half-installed adobe-flashplugin:amd64 1:20171212.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 status unpacked adobe-flashplugin:amd64 1:20180109.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 status unpacked adobe-flashplugin:amd64 1:20180109.1-0ubuntu0.16.04.1
2018-02-06 16:02:27 install libwebp6:amd64 <none> 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:27 status half-installed libwebp6:amd64 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:27 status unpacked libwebp6:amd64 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:27 status unpacked libwebp6:amd64 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 upgrade libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+1 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 status half-configured libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-configured libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-installed libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-installed libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 status unpacked libgd3:i386 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 upgrade libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 status half-configured libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-installed libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-installed libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 status unpacked libgd3:amd64 2.2.5-4+ubuntu16.04.1+deb.sury.org+2
2018-02-06 16:02:28 install libwebp6:i386 <none> 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status half-installed libwebp6:i386 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libwebp6:i386 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 status unpacked libwebp6:i386 0.6.0-4+ubuntu16.04.1+deb.sury.org+1
2018-02-06 16:02:28 upgrade libmbim-proxy:amd64 1.12.2-2ubuntu1 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-configured libmbim-proxy:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status unpacked libmbim-proxy:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status half-installed libmbim-proxy:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status half-installed libmbim-proxy:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status unpacked libmbim-proxy:amd64 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libmbim-proxy:amd64 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 upgrade libmbim-glib4:amd64 1.12.2-2ubuntu1 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-configured libmbim-glib4:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status unpacked libmbim-glib4:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status half-installed libmbim-glib4:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status half-installed libmbim-glib4:amd64 1.12.2-2ubuntu1
2018-02-06 16:02:28 status unpacked libmbim-glib4:amd64 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libmbim-glib4:amd64 1.14.0-1ubuntu0.16.04.1
2018-02-06 16:02:28 upgrade libmm-glib0:amd64 1.4.12-1ubuntu1 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-configured libmm-glib0:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status unpacked libmm-glib0:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status half-installed libmm-glib0:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status half-installed libmm-glib0:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status unpacked libmm-glib0:amd64 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libmm-glib0:amd64 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:28 install libqmi-glib5:amd64 <none> 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-installed libqmi-glib5:amd64 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libqmi-glib5:amd64 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libqmi-glib5:amd64 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 upgrade libqmi-proxy:amd64 1.12.6-1 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-configured libqmi-proxy:amd64 1.12.6-1
2018-02-06 16:02:28 status unpacked libqmi-proxy:amd64 1.12.6-1
2018-02-06 16:02:28 status half-installed libqmi-proxy:amd64 1.12.6-1
2018-02-06 16:02:28 status half-installed libqmi-proxy:amd64 1.12.6-1
2018-02-06 16:02:28 status unpacked libqmi-proxy:amd64 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 status unpacked libqmi-proxy:amd64 1.16.2-1ubuntu0.16.04.1
2018-02-06 16:02:28 upgrade modemmanager:amd64 1.4.12-1ubuntu1 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:28 status half-configured modemmanager:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status unpacked modemmanager:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status half-installed modemmanager:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status triggers-pending dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:28 status half-installed modemmanager:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status triggers-pending dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:28 status half-installed modemmanager:amd64 1.4.12-1ubuntu1
2018-02-06 16:02:28 status unpacked modemmanager:amd64 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:29 status unpacked modemmanager:amd64 1.6.4-1ubuntu0.16.04.1
2018-02-06 16:02:29 trigproc systemd:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:29 status half-configured systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:29 status installed systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:29 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-02-06 16:02:29 status half-configured ureadahead:amd64 0.100.0-19
2018-02-06 16:02:29 status installed ureadahead:amd64 0.100.0-19
2018-02-06 16:02:29 trigproc man-db:amd64 2.7.5-1 <none>
2018-02-06 16:02:29 status half-configured man-db:amd64 2.7.5-1
2018-02-06 16:02:29 status installed man-db:amd64 2.7.5-1
2018-02-06 16:02:29 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-02-06 16:02:29 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:29 status installed libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:29 trigproc mintsystem:all 8.3.2 <none>
2018-02-06 16:02:29 status half-configured mintsystem:all 8.3.2
2018-02-06 16:02:29 status installed mintsystem:all 8.3.2
2018-02-06 16:02:29 trigproc hicolor-icon-theme:all 0.15-0ubuntu1 <none>
2018-02-06 16:02:29 status half-configured hicolor-icon-theme:all 0.15-0ubuntu1
2018-02-06 16:02:29 status installed hicolor-icon-theme:all 0.15-0ubuntu1
2018-02-06 16:02:29 trigproc dbus:amd64 1.10.6-1ubuntu3.3 <none>
2018-02-06 16:02:29 status half-configured dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:29 status installed dbus:amd64 1.10.6-1ubuntu3.3
2018-02-06 16:02:30 startup packages configure
2018-02-06 16:02:30 configure libpam-systemd:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:30 status unpacked libpam-systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status half-configured libpam-systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status installed libpam-systemd:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 configure libudev1:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:30 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-02-06 16:02:30 status unpacked libudev1:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status half-configured libudev1:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status installed libudev1:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 configure libudev1:i386 229-4ubuntu21.1 <none>
2018-02-06 16:02:30 status unpacked libudev1:i386 229-4ubuntu21.1
2018-02-06 16:02:30 status half-configured libudev1:i386 229-4ubuntu21.1
2018-02-06 16:02:30 status installed libudev1:i386 229-4ubuntu21.1
2018-02-06 16:02:30 configure udev:amd64 229-4ubuntu21.1 <none>
2018-02-06 16:02:30 status unpacked udev:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status unpacked udev:amd64 229-4ubuntu21.1
2018-02-06 16:02:30 status unpacked udev:amd64 229-4ubuntu21.1
